ReportPeriod,Terminal,Arrival_Departure,Domestic_International,Passenger_Count
05/01/2017 12:00:00 AM,Tom Bradley International Terminal,Arrival,International,671467
05/01/2017 12:00:00 AM,Tom Bradley International Terminal,Departure,Domestic,27417
05/01/2017 12:00:00 AM,Tom Bradley International Terminal,Departure,International,644774
06/01/2017 12:00:00 AM,Misc. Terminal,Arrival,Domestic,126028
06/01/2017 12:00:00 AM,Misc. Terminal,Arrival,International,2275
06/01/2017 12:00:00 AM,Misc. Terminal,Departure,Domestic,125301
06/01/2017 12:00:00 AM,Misc. Terminal,Departure,International,2314
06/01/2017 12:00:00 AM,Terminal 1,Arrival,Domestic,419131
06/01/2017 12:00:00 AM,Terminal 1,Departure,Domestic,417777
06/01/2017 12:00:00 AM,Terminal 2,Arrival,Domestic,243953
06/01/2017 12:00:00 AM,Terminal 2,Arrival,International,99204
06/01/2017 12:00:00 AM,Terminal 2,Departure,Domestic,292473
06/01/2017 12:00:00 AM,Terminal 2,Departure,International,122596
06/01/2017 12:00:00 AM,Terminal 3,Arrival,Domestic,334780
06/01/2017 12:00:00 AM,Terminal 3,Arrival,International,4008
06/01/2017 12:00:00 AM,Terminal 3,Departure,Domestic,309161
06/01/2017 12:00:00 AM,Terminal 3,Departure,International,28137
06/01/2017 12:00:00 AM,Terminal 4,Arrival,Domestic,361972
06/01/2017 12:00:00 AM,Terminal 4,Arrival,International,63338
06/01/2017 12:00:00 AM,Terminal 4,Departure,Domestic,362645
06/01/2017 12:00:00 AM,Terminal 4,Departure,International,86669
06/01/2017 12:00:00 AM,Terminal 5,Arrival,Domestic,438808
06/01/2017 12:00:00 AM,Terminal 5,Arrival,International,8467
06/01/2017 12:00:00 AM,Terminal 5,Departure,Domestic,459054
06/01/2017 12:00:00 AM,Terminal 5,Departure,International,1556
06/01/2017 12:00:00 AM,Terminal 6,Arrival,Domestic,270767
06/01/2017 12:00:00 AM,Terminal 6,Arrival,International,67128
06/01/2017 12:00:00 AM,Terminal 6,Departure,Domestic,282888
06/01/2017 12:00:00 AM,Terminal 6,Departure,International,124358
06/01/2017 12:00:00 AM,Terminal 7,Arrival,Domestic,297296
06/01/2017 12:00:00 AM,Terminal 7,Arrival,International,75712
06/01/2017 12:00:00 AM,Terminal 7,Departure,Domestic,317379
06/01/2017 12:00:00 AM,Terminal 7,Departure,International,46829
06/01/2017 12:00:00 AM,Terminal 8,Arrival,Domestic,180262
06/01/2017 12:00:00 AM,Terminal 8,Arrival,International,4665
06/01/2017 12:00:00 AM,Terminal 8,Departure,Domestic,177501
06/01/2017 12:00:00 AM,Terminal 8,Departure,International,14913
06/01/2017 12:00:00 AM,Tom Bradley International Terminal,Arrival,Domestic,13813
06/01/2017 12:00:00 AM,Tom Bradley International Terminal,Arrival,International,758383
06/01/2017 12:00:00 AM,Tom Bradley International Terminal,Departure,Domestic,25463
06/01/2017 12:00:00 AM,Tom Bradley International Terminal,Departure,International,759878
07/01/2017 12:00:00 AM,Terminal 3,Arrival,Domestic,343175
07/01/2017 12:00:00 AM,Terminal 3,Arrival,International,4675
07/01/2017 12:00:00 AM,Terminal 3,Departure,Domestic,313008
07/01/2017 12:00:00 AM,Terminal 3,Departure,International,31441
07/01/2017 12:00:00 AM,Terminal 4,Arrival,Domestic,404417
07/01/2017 12:00:00 AM,Terminal 4,Arrival,International,64344
07/01/2017 12:00:00 AM,Terminal 4,Departure,Domestic,371048
07/01/2017 12:00:00 AM,Terminal 4,Departure,International,87425
07/01/2017 12:00:00 AM,Terminal 5,Arrival,Domestic,449295
07/01/2017 12:00:00 AM,Terminal 5,Arrival,International,22998
07/01/2017 12:00:00 AM,Terminal 5,Departure,Domestic,462053
07/01/2017 12:00:00 AM,Terminal 5,Departure,International,2257
07/01/2017 12:00:00 AM,Terminal 6,Arrival,Domestic,285600
07/01/2017 12:00:00 AM,Terminal 6,Arrival,International,95926
07/01/2017 12:00:00 AM,Terminal 6,Departure,Domestic,287312
07/01/2017 12:00:00 AM,Terminal 6,Departure,International,133778
07/01/2017 12:00:00 AM,Terminal 7,Arrival,Domestic,340304
07/01/2017 12:00:00 AM,Terminal 7,Arrival,International,83875
07/01/2017 12:00:00 AM,Terminal 7,Departure,Domestic,349911
07/01/2017 12:00:00 AM,Terminal 7,Departure,International,52035
07/01/2017 12:00:00 AM,Terminal 8,Arrival,Domestic,169545
07/01/2017 12:00:00 AM,Terminal 8,Arrival,International,6902
07/01/2017 12:00:00 AM,Terminal 8,Departure,Domestic,164497
07/01/2017 12:00:00 AM,Terminal 8,Departure,International,16284
07/01/2017 12:00:00 AM,Tom Bradley International Terminal,Arrival,Domestic,16916
07/01/2017 12:00:00 AM,Tom Bradley International Terminal,Arrival,International,875992
07/01/2017 12:00:00 AM,Tom Bradley International Terminal,Departure,Domestic,26024
07/01/2017 12:00:00 AM,Tom Bradley International Terminal,Departure,International,785650
07/01/2017 12:00:00 AM,Misc. Terminal,Arrival,Domestic,129211
07/01/2017 12:00:00 AM,Misc. Terminal,Arrival,International,2585
07/01/2017 12:00:00 AM,Misc. Terminal,Departure,Domestic,130819
07/01/2017 12:00:00 AM,Misc. Terminal,Departure,International,2421
07/01/2017 12:00:00 AM,Terminal 1,Arrival,Domestic,427939
07/01/2017 12:00:00 AM,Terminal 1,Departure,Domestic,427003
07/01/2017 12:00:00 AM,Terminal 2,Arrival,Domestic,260772
07/01/2017 12:00:00 AM,Terminal 2,Arrival,International,124196
07/01/2017 12:00:00 AM,Terminal 2,Departure,Domestic,303642
07/01/2017 12:00:00 AM,Terminal 2,Departure,International,120754
08/01/2017 12:00:00 AM,Misc. Terminal,Arrival,Domestic,122818
08/01/2017 12:00:00 AM,Misc. Terminal,Arrival,International,3030
08/01/2017 12:00:00 AM,Misc. Terminal,Departure,Domestic,127071
08/01/2017 12:00:00 AM,Misc. Terminal,Departure,International,2992
08/01/2017 12:00:00 AM,Terminal 1,Arrival,Domestic,406204
08/01/2017 12:00:00 AM,Terminal 1,Departure,Domestic,413587
08/01/2017 12:00:00 AM,Terminal 2,Arrival,Domestic,255764
08/01/2017 12:00:00 AM,Terminal 2,Arrival,International,120191
08/01/2017 12:00:00 AM,Terminal 2,Departure,Domestic,299602
08/01/2017 12:00:00 AM,Terminal 2,Departure,International,119385
08/01/2017 12:00:00 AM,Terminal 3,Arrival,Domestic,339048
08/01/2017 12:00:00 AM,Terminal 3,Arrival,International,4761
08/01/2017 12:00:00 AM,Terminal 3,Departure,Domestic,310613
08/01/2017 12:00:00 AM,Terminal 3,Departure,International,27653
08/01/2017 12:00:00 AM,Terminal 4,Arrival,Domestic,378528
08/01/2017 12:00:00 AM,Terminal 4,Arrival,International,53745
08/01/2017 12:00:00 AM,Terminal 4,Departure,Domestic,357912
08/01/2017 12:00:00 AM,Terminal 4,Departure,International,79721
08/01/2017 12:00:00 AM,Terminal 5,Arrival,Domestic,436104
08/01/2017 12:00:00 AM,Terminal 5,Arrival,International,19669
08/01/2017 12:00:00 AM,Terminal 5,Departure,Domestic,458651
08/01/2017 12:00:00 AM,Terminal 5,Departure,International,2366
08/01/2017 12:00:00 AM,Terminal 6,Arrival,Domestic,289090
08/01/2017 12:00:00 AM,Terminal 6,Arrival,International,92610
08/01/2017 12:00:00 AM,Terminal 6,Departure,Domestic,287545
08/01/2017 12:00:00 AM,Terminal 6,Departure,International,138693
08/01/2017 12:00:00 AM,Terminal 7,Arrival,Domestic,324337
08/01/2017 12:00:00 AM,Terminal 7,Arrival,International,73555
08/01/2017 12:00:00 AM,Terminal 7,Departure,Domestic,336641
08/01/2017 12:00:00 AM,Terminal 7,Departure,International,43369
08/01/2017 12:00:00 AM,Terminal 8,Arrival,Domestic,162285
08/01/2017 12:00:00 AM,Terminal 8,Arrival,International,6854
08/01/2017 12:00:00 AM,Terminal 8,Departure,Domestic,162314
08/01/2017 12:00:00 AM,Terminal 8,Departure,International,12053
08/01/2017 12:00:00 AM,Tom Bradley International Terminal,Arrival,Domestic,15252
08/01/2017 12:00:00 AM,Tom Bradley International Terminal,Arrival,International,863449
08/01/2017 12:00:00 AM,Tom Bradley International Terminal,Departure,Domestic,26327
08/01/2017 12:00:00 AM,Tom Bradley International Terminal,Departure,International,756293
09/01/2017 12:00:00 AM,Misc. Terminal,Arrival,Domestic,116684
09/01/2017 12:00:00 AM,Misc. Terminal,Arrival,International,3857
09/01/2017 12:00:00 AM,Misc. Terminal,Departure,Domestic,117671
09/01/2017 12:00:00 AM,Misc. Terminal,Departure,International,3848
09/01/2017 12:00:00 AM,Terminal 1,Arrival,Domestic,380077
09/01/2017 12:00:00 AM,Terminal 1,Departure,Domestic,375632
09/01/2017 12:00:00 AM,Terminal 2,Arrival,Domestic,213909
09/01/2017 12:00:00 AM,Terminal 2,Arrival,International,96651
09/01/2017 12:00:00 AM,Terminal 2,Departure,Domestic,245253
09/01/2017 12:00:00 AM,Terminal 2,Departure,International,103674
09/01/2017 12:00:00 AM,Terminal 3,Arrival,Domestic,282240
09/01/2017 12:00:00 AM,Terminal 3,Arrival,International,3918
09/01/2017 12:00:00 AM,Terminal 3,Departure,Domestic,261217
09/01/2017 12:00:00 AM,Terminal 3,Departure,International,21136
09/01/2017 12:00:00 AM,Terminal 4,Arrival,Domestic,329781
09/01/2017 12:00:00 AM,Terminal 4,Arrival,International,50117
09/01/2017 12:00:00 AM,Terminal 4,Departure,Domestic,314130
09/01/2017 12:00:00 AM,Terminal 4,Departure,International,65647
09/01/2017 12:00:00 AM,Terminal 5,Arrival,Domestic,348559
09/01/2017 12:00:00 AM,Terminal 5,Arrival,International,11391
09/01/2017 12:00:00 AM,Terminal 5,Departure,Domestic,374053
09/01/2017 12:00:00 AM,Terminal 5,Departure,International,1401
09/01/2017 12:00:00 AM,Terminal 6,Arrival,Domestic,258157
09/01/2017 12:00:00 AM,Terminal 6,Arrival,International,67339
09/01/2017 12:00:00 AM,Terminal 6,Departure,Domestic,257974
09/01/2017 12:00:00 AM,Terminal 6,Departure,International,107647
09/01/2017 12:00:00 AM,Terminal 7,Arrival,Domestic,283499
09/01/2017 12:00:00 AM,Terminal 7,Arrival,International,53860
09/01/2017 12:00:00 AM,Terminal 7,Departure,Domestic,290409
09/01/2017 12:00:00 AM,Terminal 7,Departure,International,37309
09/01/2017 12:00:00 AM,Terminal 8,Arrival,Domestic,131841
09/01/2017 12:00:00 AM,Terminal 8,Arrival,International,5219
09/01/2017 12:00:00 AM,Terminal 8,Departure,Domestic,127046
09/01/2017 12:00:00 AM,Terminal 8,Departure,International,7064
09/01/2017 12:00:00 AM,Tom Bradley International Terminal,Arrival,Domestic,13726
09/01/2017 12:00:00 AM,Tom Bradley International Terminal,Arrival,International,735126
09/01/2017 12:00:00 AM,Tom Bradley International Terminal,Departure,Domestic,18014
09/01/2017 12:00:00 AM,Tom Bradley International Terminal,Departure,International,670013
10/01/2017 12:00:00 AM,Misc. Terminal,Arrival,Domestic,126545
10/01/2017 12:00:00 AM,Misc. Terminal,Arrival,International,3418
10/01/2017 12:00:00 AM,Misc. Terminal,Departure,Domestic,122702
10/01/2017 12:00:00 AM,Misc. Terminal,Departure,International,3845
10/01/2017 12:00:00 AM,Terminal 1,Arrival,Domestic,424096
10/01/2017 12:00:00 AM,Terminal 1,Departure,Domestic,416369
10/01/2017 12:00:00 AM,Terminal 2,Arrival,Domestic,223879
10/01/2017 12:00:00 AM,Terminal 2,Arrival,International,97010
10/01/2017 12:00:00 AM,Terminal 2,Departure,Domestic,252630
10/01/2017 12:00:00 AM,Terminal 2,Departure,International,105056
10/01/2017 12:00:00 AM,Terminal 3,Arrival,Domestic,318036
10/01/2017 12:00:00 AM,Terminal 3,Arrival,International,3924
10/01/2017 12:00:00 AM,Terminal 3,Departure,Domestic,289299
10/01/2017 12:00:00 AM,Terminal 3,Departure,International,22696
10/01/2017 12:00:00 AM,Terminal 4,Arrival,Domestic,372938
10/01/2017 12:00:00 AM,Terminal 4,Arrival,International,47957
10/01/2017 12:00:00 AM,Terminal 4,Departure,Domestic,347771
10/01/2017 12:00:00 AM,Terminal 4,Departure,International,76098
10/01/2017 12:00:00 AM,Terminal 5,Arrival,Domestic,383484
10/01/2017 12:00:00 AM,Terminal 5,Arrival,International,11252
10/01/2017 12:00:00 AM,Terminal 5,Departure,Domestic,388989
10/01/2017 12:00:00 AM,Terminal 5,Departure,International,2270
10/01/2017 12:00:00 AM,Terminal 6,Arrival,Domestic,269133
10/01/2017 12:00:00 AM,Terminal 6,Arrival,International,69319
10/01/2017 12:00:00 AM,Terminal 6,Departure,Domestic,263307
10/01/2017 12:00:00 AM,Terminal 6,Departure,International,105922
10/01/2017 12:00:00 AM,Terminal 7,Arrival,Domestic,323286
10/01/2017 12:00:00 AM,Terminal 7,Arrival,International,55907
10/01/2017 12:00:00 AM,Terminal 7,Departure,Domestic,325783
10/01/2017 12:00:00 AM,Terminal 7,Departure,International,41730
10/01/2017 12:00:00 AM,Terminal 8,Arrival,Domestic,143928
10/01/2017 12:00:00 AM,Terminal 8,Arrival,International,4761
10/01/2017 12:00:00 AM,Terminal 8,Departure,Domestic,133292
10/01/2017 12:00:00 AM,Terminal 8,Departure,International,6654
10/01/2017 12:00:00 AM,Tom Bradley International Terminal,Arrival,Domestic,13694
10/01/2017 12:00:00 AM,Tom Bradley International Terminal,Arrival,International,686832
10/01/2017 12:00:00 AM,Tom Bradley International Terminal,Departure,Domestic,21143
10/01/2017 12:00:00 AM,Tom Bradley International Terminal,Departure,International,681638
11/01/2017 12:00:00 AM,Misc. Terminal,Arrival,Domestic,118801
11/01/2017 12:00:00 AM,Misc. Terminal,Arrival,International,4794
11/01/2017 12:00:00 AM,Misc. Terminal,Departure,Domestic,118945
11/01/2017 12:00:00 AM,Misc. Terminal,Departure,International,3724
11/01/2017 12:00:00 AM,Terminal 1,Arrival,Domestic,414405
11/01/2017 12:00:00 AM,Terminal 1,Departure,Domestic,411376
11/01/2017 12:00:00 AM,Terminal 2,Arrival,Domestic,202484
11/01/2017 12:00:00 AM,Terminal 2,Arrival,International,76511
11/01/2017 12:00:00 AM,Terminal 2,Departure,Domestic,239806
11/01/2017 12:00:00 AM,Terminal 2,Departure,International,105762
11/01/2017 12:00:00 AM,Terminal 3,Arrival,Domestic,303750
11/01/2017 12:00:00 AM,Terminal 3,Arrival,International,3127
11/01/2017 12:00:00 AM,Terminal 3,Departure,Domestic,270942
11/01/2017 12:00:00 AM,Terminal 3,Departure,International,20212
11/01/2017 12:00:00 AM,Terminal 4,Arrival,Domestic,343114
11/01/2017 12:00:00 AM,Terminal 4,Arrival,International,44551
11/01/2017 12:00:00 AM,Terminal 4,Departure,Domestic,316447
11/01/2017 12:00:00 AM,Terminal 4,Departure,International,74994
11/01/2017 12:00:00 AM,Terminal 5,Arrival,Domestic,342013
11/01/2017 12:00:00 AM,Terminal 5,Arrival,International,11705
11/01/2017 12:00:00 AM,Terminal 5,Departure,Domestic,367380
11/01/2017 12:00:00 AM,Terminal 5,Departure,International,1245
11/01/2017 12:00:00 AM,Terminal 6,Arrival,Domestic,261506
11/01/2017 12:00:00 AM,Terminal 6,Arrival,International,49993
11/01/2017 12:00:00 AM,Terminal 6,Departure,Domestic,260964
11/01/2017 12:00:00 AM,Terminal 6,Departure,International,94427
11/01/2017 12:00:00 AM,Terminal 7,Arrival,Domestic,303708
11/01/2017 12:00:00 AM,Terminal 7,Arrival,International,71528
11/01/2017 12:00:00 AM,Terminal 7,Departure,Domestic,314119
11/01/2017 12:00:00 AM,Terminal 7,Departure,International,49197
11/01/2017 12:00:00 AM,Terminal 8,Arrival,Domestic,137451
11/01/2017 12:00:00 AM,Terminal 8,Arrival,International,5091
11/01/2017 12:00:00 AM,Terminal 8,Departure,Domestic,126543
11/01/2017 12:00:00 AM,Terminal 8,Departure,International,11444
11/01/2017 12:00:00 AM,Tom Bradley International Terminal,Arrival,Domestic,12823
11/01/2017 12:00:00 AM,Tom Bradley International Terminal,Arrival,International,657116
11/01/2017 12:00:00 AM,Tom Bradley International Terminal,Departure,Domestic,24502
11/01/2017 12:00:00 AM,Tom Bradley International Terminal,Departure,International,609473
12/01/2017 12:00:00 AM,Misc. Terminal,Arrival,Domestic,128320
12/01/2017 12:00:00 AM,Misc. Terminal,Arrival,International,4201
12/01/2017 12:00:00 AM,Misc. Terminal,Departure,Domestic,121300
12/01/2017 12:00:00 AM,Misc. Terminal,Departure,International,4382
12/01/2017 12:00:00 AM,Terminal 1,Arrival,Domestic,406238
12/01/2017 12:00:00 AM,Terminal 1,Departure,Domestic,393409
12/01/2017 12:00:00 AM,Terminal 2,Arrival,Domestic,211693
12/01/2017 12:00:00 AM,Terminal 2,Arrival,International,83805
12/01/2017 12:00:00 AM,Terminal 2,Departure,Domestic,253464
12/01/2017 12:00:00 AM,Terminal 2,Departure,International,117454
12/01/2017 12:00:00 AM,Terminal 3,Arrival,Domestic,299893
12/01/2017 12:00:00 AM,Terminal 3,Arrival,International,3135
12/01/2017 12:00:00 AM,Terminal 3,Departure,Domestic,267171
12/01/2017 12:00:00 AM,Terminal 3,Departure,International,29153
12/01/2017 12:00:00 AM,Terminal 4,Arrival,Domestic,352592
12/01/2017 12:00:00 AM,Terminal 4,Arrival,International,48278
12/01/2017 12:00:00 AM,Terminal 4,Departure,Domestic,336914
12/01/2017 12:00:00 AM,Terminal 4,Departure,International,82261
12/01/2017 12:00:00 AM,Terminal 5,Arrival,Domestic,363441
12/01/2017 12:00:00 AM,Terminal 5,Arrival,International,12660
12/01/2017 12:00:00 AM,Terminal 5,Departure,Domestic,375843
12/01/2017 12:00:00 AM,Terminal 5,Departure,International,4562
12/01/2017 12:00:00 AM,Terminal 6,Arrival,Domestic,266711
12/01/2017 12:00:00 AM,Terminal 6,Arrival,International,56224
12/01/2017 12:00:00 AM,Terminal 6,Departure,Domestic,261583
12/01/2017 12:00:00 AM,Terminal 6,Departure,International,113122
12/01/2017 12:00:00 AM,Terminal 7,Arrival,Domestic,339834
12/01/2017 12:00:00 AM,Terminal 7,Arrival,International,78118
12/01/2017 12:00:00 AM,Terminal 7,Departure,Domestic,349087
12/01/2017 12:00:00 AM,Terminal 7,Departure,International,56650
12/01/2017 12:00:00 AM,Terminal 8,Arrival,Domestic,117076
12/01/2017 12:00:00 AM,Terminal 8,Arrival,International,5085
12/01/2017 12:00:00 AM,Terminal 8,Departure,Domestic,106661
12/01/2017 12:00:00 AM,Terminal 8,Departure,International,11169
12/01/2017 12:00:00 AM,Tom Bradley International Terminal,Arrival,Domestic,14788
12/01/2017 12:00:00 AM,Tom Bradley International Terminal,Arrival,International,700304
12/01/2017 12:00:00 AM,Tom Bradley International Terminal,Departure,Domestic,30983
12/01/2017 12:00:00 AM,Tom Bradley International Terminal,Departure,International,690369
01/01/2018 12:00:00 AM,Terminal 5,Departure,Domestic,354639
01/01/2018 12:00:00 AM,Terminal 5,Departure,International,1476
01/01/2018 12:00:00 AM,Terminal 6,Arrival,Domestic,242067
01/01/2018 12:00:00 AM,Terminal 6,Arrival,International,57216
01/01/2018 12:00:00 AM,Terminal 6,Departure,Domestic,246790
01/01/2018 12:00:00 AM,Terminal 6,Departure,International,93868
01/01/2018 12:00:00 AM,Terminal 7,Arrival,Domestic,314613
01/01/2018 12:00:00 AM,Terminal 7,Arrival,International,73843
01/01/2018 12:00:00 AM,Terminal 7,Departure,Domestic,313654
01/01/2018 12:00:00 AM,Terminal 7,Departure,International,45513
01/01/2018 12:00:00 AM,Terminal 8,Arrival,Domestic,96228
01/01/2018 12:00:00 AM,Terminal 8,Arrival,International,5708
01/01/2018 12:00:00 AM,Terminal 8,Departure,Domestic,91112
01/01/2018 12:00:00 AM,Terminal 8,Departure,International,6687
01/01/2018 12:00:00 AM,Tom Bradley International Terminal,Arrival,Domestic,12865
01/01/2018 12:00:00 AM,Tom Bradley International Terminal,Arrival,International,766751
01/01/2018 12:00:00 AM,Tom Bradley International Terminal,Departure,Domestic,30396
01/01/2018 12:00:00 AM,Tom Bradley International Terminal,Departure,International,652035
01/01/2018 12:00:00 AM,Misc. Terminal,Arrival,Domestic,110996
01/01/2018 12:00:00 AM,Misc. Terminal,Arrival,International,4288
01/01/2018 12:00:00 AM,Misc. Terminal,Departure,Domestic,111379
01/01/2018 12:00:00 AM,Misc. Terminal,Departure,International,4148
01/01/2018 12:00:00 AM,Terminal 1,Arrival,Domestic,384416
01/01/2018 12:00:00 AM,Terminal 1,Departure,Domestic,390464
01/01/2018 12:00:00 AM,Terminal 2,Arrival,Domestic,188857
01/01/2018 12:00:00 AM,Terminal 2,Arrival,International,90336
01/01/2018 12:00:00 AM,Terminal 2,Departure,Domestic,223645
01/01/2018 12:00:00 AM,Terminal 2,Departure,International,104254
01/01/2018 12:00:00 AM,Terminal 3,Arrival,Domestic,282955
01/01/2018 12:00:00 AM,Terminal 3,Arrival,International,1886
01/01/2018 12:00:00 AM,Terminal 3,Departure,Domestic,254019
01/01/2018 12:00:00 AM,Terminal 3,Departure,International,26113
01/01/2018 12:00:00 AM,Terminal 4,Arrival,Domestic,322493
01/01/2018 12:00:00 AM,Terminal 4,Arrival,International,56177
01/01/2018 12:00:00 AM,Terminal 4,Departure,Domestic,300850
01/01/2018 12:00:00 AM,Terminal 4,Departure,International,68399
01/01/2018 12:00:00 AM,Terminal 5,Arrival,Domestic,343748
01/01/2018 12:00:00 AM,Terminal 5,Arrival,International,12223
